user_id,video_id,date,watch_seconds,is_like,is_favorite,is_comment,is_share
U00008,V00613,2026-07-21,207,0,0,0,0
U00008,V00214,2026-07-23,365,0,0,0,0
U00008,V00633,2026-07-23,240,0,0,0,0
U00008,V00156,2026-07-26,1635,0,0,0,0
U00008,V00343,2026-07-26,582,0,0,0,0
U00008,V00583,2026-07-26,587,0,0,0,0
U00008,V00422,2026-07-26,607,0,0,0,0
U00008,V00750,2026-07-26,439,0,0,0,1
U00008,V00017,2026-07-26,110,0,0,0,0
U00008,V00715,2026-07-26,1079,0,0,0,0
U00008,V00926,2026-07-26,639,0,0,0,0
U00008,V00466,2026-07-26,208,0,0,0,0
U00008,V00748,2026-07-28,2171,0,0,0,0
U00008,V00057,2026-07-28,40,0,0,0,0
U00008,V00737,2026-07-28,281,0,0,0,0
U00008,V00145,2026-07-28,1374,0,0,0,0
U00008,V00583,2026-07-28,861,0,0,0,0
U00008,V00108,2026-07-28,125,0,0,0,0
U00008,V00977,2026-07-28,3481,0,0,0,0
U00008,V00571,2026-07-31,434,0,0,0,0
U00008,V00624,2026-07-31,147,0,1,0,0
U00008,V00418,2026-07-31,1227,0,0,0,0
U00008,V00619,2026-07-31,337,0,0,0,0
U00008,V00670,2026-07-31,231,0,0,0,0
U00008,V00763,2026-07-31,156,0,0,0,0
U00008,V00649,2026-08-04,150,0,0,0,0
U00008,V00835,2026-08-04,1906,0,0,0,0
U00008,V00117,2026-08-04,1156,0,0,0,0
U00008,V00143,2026-08-04,299,0,0,0,0
U00008,V00182,2026-08-04,853,1,1,0,0
U00008,V00926,2026-08-04,539,0,0,0,0
U00008,V00918,2026-08-04,70,0,0,0,0
U00008,V00456,2026-08-04,790,0,0,0,0
U00008,V00980,2026-08-07,687,0,0,0,0
U00008,V00145,2026-08-07,240,0,0,1,0
U00008,V00877,2026-08-07,2206,0,0,0,0
U00008,V00488,2026-08-09,987,0,0,0,0
U00008,V00512,2026-08-09,197,0,1,0,0
U00008,V00418,2026-08-11,954,0,0,0,0
U00008,V00019,2026-08-11,68,0,0,0,0
U00008,V00544,2026-08-11,370,0,0,0,0
U00008,V00188,2026-08-11,171,0,0,0,0
U00008,V00466,2026-08-11,181,1,0,0,0
U00008,V00830,2026-08-11,757,1,0,0,0
U00008,V00853,2026-08-11,447,0,0,0,0
U00008,V00677,2026-08-11,1422,0,0,0,0
U00008,V00696,2026-08-12,616,0,0,0,0
U00008,V00613,2026-08-12,1458,0,0,0,0
U00008,V00404,2026-08-12,945,0,0,0,0
U00008,V00921,2026-08-12,36,1,0,0,0
U00008,V00819,2026-08-12,443,0,0,0,0
U00008,V00940,2026-08-14,538,0,0,0,0
U00008,V00823,2026-08-14,141,0,0,0,0
U00008,V00505,2026-08-14,635,0,0,0,0
U00008,V00726,2026-08-14,1337,0,0,0,0
U00008,V00334,2026-08-14,47,0,0,0,0
U00008,V00964,2026-08-14,42,0,0,0,0
U00008,V00346,2026-08-14,46,0,0,0,0
U00008,V00127,2026-08-14,160,0,0,0,0
U00008,V00996,2026-08-14,311,0,0,0,0
U00008,V00915,2026-08-14,1046,1,0,0,0
U00008,V00271,2026-08-14,619,0,0,0,0
U00008,V00866,2026-08-17,65,0,0,0,0
U00008,V00339,2026-08-17,529,1,0,0,0
U00008,V00111,2026-08-17,745,0,0,0,0
U00008,V00791,2026-08-17,125,0,0,0,0
U00008,V00590,2026-08-20,24,1,0,0,0
U00008,V00364,2026-08-20,370,1,0,0,0
U00008,V00090,2026-08-20,181,0,0,0,0
U00008,V00052,2026-08-20,373,0,0,0,0
U00008,V00852,2026-08-20,479,0,0,0,0
U00008,V00456,2026-08-20,1404,0,0,0,0
U00008,V00272,2026-08-21,798,0,0,0,0
U00008,V00145,2026-08-21,292,0,0,0,0
U00008,V00231,2026-08-21,88,0,0,0,0
U00008,V00445,2026-08-21,44,0,0,0,0
U00008,V00280,2026-08-21,54,0,0,0,0
U00008,V00859,2026-08-21,377,0,0,0,0
U00008,V00859,2026-08-21,190,0,0,0,0
U00008,V00838,2026-08-21,1295,0,0,0,0
U00008,V00697,2026-08-23,1395,0,0,0,0
U00008,V00669,2026-08-23,480,0,0,0,0
U00008,V00810,2026-08-23,1083,1,1,0,0
U00008,V00005,2026-08-23,159,0,0,0,0
U00008,V00926,2026-08-23,212,0,0,0,0
U00008,V00881,2026-08-23,242,1,0,0,0
U00008,V00916,2026-08-24,494,0,0,0,0
U00008,V00384,2026-08-24,483,0,0,0,0
U00008,V00106,2026-08-24,199,0,0,0,0
U00008,V00235,2026-08-24,209,1,0,0,0
U00008,V00201,2026-08-25,61,0,0,0,0
U00008,V00058,2026-08-25,475,0,0,0,0
U00008,V00794,2026-08-25,356,0,0,0,0
U00008,V00571,2026-08-25,582,0,0,0,0
U00008,V00731,2026-08-27,1405,1,0,0,0
U00008,V00544,2026-08-27,778,0,0,0,0
U00008,V00968,2026-08-27,472,0,0,0,0
U00008,V00549,2026-08-27,99,0,0,0,0
U00008,V00675,2026-08-27,432,0,0,0,0
U00008,V00910,2026-08-27,126,0,0,0,0
U00008,V00073,2026-08-29,867,0,1,0,0
U00008,V00646,2026-08-29,112,0,0,0,0
U00008,V00491,2026-08-29,1249,0,0,0,0
U00008,V00818,2026-08-29,355,0,0,0,0
U00008,V00731,2026-08-29,915,0,0,0,0
U00008,V00522,2026-09-07,139,0,0,0,0
U00008,V00222,2026-09-07,791,0,0,0,0
U00008,V00177,2026-09-07,184,0,0,0,0
U00008,V00042,2026-09-07,40,0,0,0,0
U00009,V00659,2026-07-15,562,1,0,0,0
U00009,V00882,2026-07-15,512,0,0,0,0
U00009,V00049,2026-07-15,493,0,0,0,0
U00009,V00589,2026-07-17,498,0,0,0,0
U00009,V00114,2026-07-17,135,0,0,0,0
U00009,V00505,2026-07-19,223,0,0,0,0
U00009,V00772,2026-07-22,391,0,0,0,0
U00009,V00289,2026-07-22,339,0,0,0,0
U00009,V00815,2026-07-22,284,0,1,0,0
U00009,V00855,2026-07-22,352,0,0,0,0
U00009,V00739,2026-07-22,694,0,0,0,0
U00009,V00206,2026-07-22,754,0,0,0,0
U00009,V00591,2026-07-24,230,0,0,1,0
U00009,V00624,2026-07-24,273,0,0,0,0
U00009,V00740,2026-07-24,269,0,0,0,0
U00009,V00032,2026-07-24,203,0,0,0,0
U00009,V00847,2026-07-24,300,0,0,0,0
U00009,V00240,2026-07-24,1454,0,0,0,0
U00009,V00371,2026-07-30,362,0,0,0,0
U00009,V00757,2026-07-30,1101,0,0,0,0
U00009,V00169,2026-07-30,550,0,0,0,0
U00009,V00418,2026-07-30,701,0,0,0,0
U00009,V00349,2026-07-30,168,0,0,0,0
U00009,V00819,2026-07-30,425,1,0,0,0
U00009,V00642,2026-08-02,146,0,0,0,0
U00009,V00087,2026-08-02,445,0,0,0,0
U00009,V00081,2026-08-02,317,1,0,0,0
U00009,V00586,2026-08-02,242,0,0,0,0
U00009,V00271,2026-08-02,1013,0,0,0,0
U00009,V00114,2026-08-02,967,0,0,0,1
U00009,V00216,2026-08-02,480,0,0,0,0
U00009,V00645,2026-08-09,242,0,0,0,0
U00009,V00920,2026-08-09,99,0,1,0,0
U00009,V00667,2026-08-09,82,0,0,0,0
U00009,V00325,2026-08-09,39,1,0,1,0
U00009,V00101,2026-08-20,27,0,0,0,0
U00009,V00050,2026-08-20,374,0,0,0,0
U00009,V00070,2026-08-20,1132,1,0,0,0
U00009,V00506,2026-08-20,66,0,0,0,0
U00009,V00815,2026-08-23,912,0,0,0,0
U00009,V00355,2026-08-23,1764,0,0,0,0
U00009,V00788,2026-08-23,1268,0,1,0,0
U00009,V00747,2026-08-25,30,0,0,0,0
U00009,V00778,2026-08-25,201,0,0,0,0
U00009,V00630,2026-08-25,134,0,0,0,0
U00009,V00634,2026-08-25,837,0,0,0,0
U00009,V00407,2026-08-25,298,0,0,0,0
U00009,V00437,2026-08-25,854,0,0,0,0
U00010,V00304,2026-07-13,112,1,0,0,0
U00010,V00859,2026-07-13,890,0,0,0,0
U00010,V00609,2026-07-13,1069,0,0,0,0
U00010,V00249,2026-07-14,330,0,1,0,0
U00010,V00068,2026-07-14,164,0,0,0,0
U00010,V00429,2026-07-16,84,0,0,0,1
U00010,V00398,2026-07-16,36,0,0,0,0
U00010,V00838,2026-07-17,404,0,0,0,0
U00010,V00611,2026-07-17,816,0,0,0,0
U00010,V00499,2026-07-17,463,0,0,0,0
U00010,V00519,2026-07-17,822,0,0,0,0
U00010,V00458,2026-07-17,900,0,0,0,0
U00010,V00338,2026-07-17,426,0,0,0,0
U00010,V00724,2026-07-19,231,0,0,0,0
U00010,V00282,2026-07-19,345,0,0,0,0
U00010,V00332,2026-07-19,114,1,0,0,0
U00010,V00716,2026-07-19,906,0,0,0,0
U00010,V00683,2026-07-19,791,1,0,0,0
U00010,V00161,2026-07-20,564,0,0,0,0
U00010,V00634,2026-07-20,297,0,0,0,0
U00010,V00101,2026-07-20,101,0,0,0,0
U00010,V00014,2026-07-22,329,0,0,0,0
U00010,V00112,2026-07-22,1368,0,0,0,0
U00010,V00016,2026-07-22,122,0,0,0,0
U00010,V00432,2026-07-22,72,0,0,0,0
U00010,V00485,2026-07-22,511,0,0,0,0
U00010,V00170,2026-07-23,1317,0,1,0,0
U00010,V00206,2026-07-23,406,0,0,0,0
U00010,V00618,2026-07-23,570,0,0,0,0
U00010,V00675,2026-07-23,1460,0,0,0,0
U00010,V00168,2026-07-23,870,1,1,0,0
U00010,V00211,2026-07-24,205,0,0,0,0
U00010,V00395,2026-07-24,100,0,0,0,0
U00010,V00476,2026-07-24,759,0,0,0,0
U00010,V00158,2026-07-24,677,0,0,0,0
U00010,V00131,2026-07-24,480,0,0,0,0
U00010,V00888,2026-07-25,413,0,0,0,0
U00010,V00230,2026-07-25,70,0,1,0,0
U00010,V00517,2026-07-25,412,0,0,0,0
U00010,V00498,2026-07-25,183,0,0,1,0
U00010,V00516,2026-07-25,48,0,0,0,0
U00010,V00473,2026-07-28,127,0,0,0,0
U00010,V00236,2026-07-28,155,0,0,0,0
U00010,V00537,2026-07-28,132,0,0,0,0
U00010,V00517,2026-07-28,149,0,0,0,0
U00010,V00032,2026-07-29,502,1,0,0,0
U00010,V00177,2026-07-31,112,0,0,0,0
U00010,V00516,2026-07-31,140,0,0,0,0
U00010,V00671,2026-07-31,326,0,0,0,0
U00010,V00488,2026-08-01,151,0,0,0,0
U00010,V00923,2026-08-01,1058,0,0,0,0
U00010,V00409,2026-08-01,153,1,0,0,0
U00010,V00876,2026-08-01,63,0,0,0,0
U00010,V00028,2026-08-02,391,0,0,0,0
U00010,V00883,2026-08-02,175,0,0,0,0
U00010,V00501,2026-08-02,816,1,0,0,0
U00010,V00686,2026-08-02,44,0,0,0,0
U00010,V00970,2026-08-02,249,0,0,0,0
U00010,V00723,2026-08-02,79,0,0,0,0
U00010,V00578,2026-08-02,242,0,0,0,0
U00010,V00330,2026-08-02,244,0,0,0,0
U00010,V00677,2026-08-04,542,1,0,0,0
U00010,V00346,2026-08-04,145,0,0,0,0
U00010,V00466,2026-08-04,456,0,0,0,0
U00010,V00271,2026-08-06,1103,0,0,0,0
U00010,V00819,2026-08-06,176,0,0,0,0
U00010,V00439,2026-08-06,1164,0,0,0,0
U00010,V00968,2026-08-06,879,1,0,0,0
U00010,V00869,2026-08-09,269,0,0,0,0
U00010,V00831,2026-08-09,314,0,0,0,0
U00010,V00539,2026-08-09,280,0,0,1,0
U00010,V00812,2026-08-09,156,0,0,0,0
U00010,V00836,2026-08-12,1983,0,0,0,0
U00010,V00025,2026-08-12,2034,0,0,0,0
U00010,V00467,2026-08-12,941,0,0,0,0
U00010,V00244,2026-08-12,291,0,0,0,0
U00010,V00917,2026-08-12,25,0,0,0,0
U00010,V00673,2026-08-14,86,0,0,0,0
U00010,V00142,2026-08-14,95,0,0,0,0
U00010,V00537,2026-08-17,242,1,0,0,0
U00010,V00600,2026-08-17,1502,0,0,0,0
U00010,V00690,2026-08-17,100,0,0,0,0
U00010,V00097,2026-08-17,133,0,0,0,0
U00010,V00853,2026-08-17,214,1,0,0,0
U00010,V00163,2026-08-17,483,0,0,0,0
U00010,V00117,2026-08-19,514,0,0,0,0
U00010,V00716,2026-08-19,339,0,0,0,0
U00010,V00921,2026-08-19,184,0,0,0,0
U00010,V00276,2026-08-19,517,0,0,0,1
U00010,V00925,2026-08-19,95,0,0,0,0
U00010,V00625,2026-08-20,100,0,0,0,0
U00010,V00429,2026-08-20,130,0,0,0,0
U00010,V00337,2026-08-21,223,0,0,0,0
U00010,V00475,2026-08-21,442,0,0,0,0
U00010,V00051,2026-08-21,328,0,0,0,0
U00010,V00700,2026-08-21,344,0,0,0,0
U00010,V00145,2026-08-21,292,0,0,0,0
U00010,V00594,2026-08-22,81,0,0,0,0
U00010,V00478,2026-08-22,265,0,0,0,0
U00010,V00464,2026-08-22,712,0,0,0,0
U00010,V00890,2026-08-23,2014,0,0,0,0
U00010,V00161,2026-08-23,434,0,0,0,0
U00010,V00169,2026-08-23,283,0,0,0,0
U00010,V00719,2026-08-23,298,0,0,0,0
U00010,V00946,2026-08-24,438,0,0,0,0
U00010,V00654,2026-08-24,250,0,0,0,0
U00010,V00425,2026-08-24,165,0,0,0,0
U00010,V00014,2026-08-24,510,0,0,0,0
U00010,V00767,2026-08-24,315,0,0,0,0
U00010,V00444,2026-08-25,53,0,0,0,0
U00010,V00695,2026-08-25,447,0,0,0,0
U00010,V00057,2026-08-25,220,0,0,0,0
U00010,V00724,2026-08-27,117,0,0,0,0
U00010,V00906,2026-08-27,976,0,0,0,0
U00010,V00101,2026-08-27,23,0,0,0,0
U00010,V00549,2026-08-27,565,0,1,0,0
U00010,V00457,2026-08-28,264,1,0,0,0
U00010,V00571,2026-08-28,502,0,0,0,0
U00010,V00522,2026-08-28,160,0,0,0,0
U00010,V00690,2026-08-28,303,0,0,0,0
U00010,V00390,2026-08-29,1783,0,0,0,0
U00010,V00009,2026-08-29,449,0,1,0,0
U00010,V00064,2026-08-29,99,0,0,0,0
U00010,V00957,2026-08-30,382,1,0,0,0
U00010,V00119,2026-08-30,175,0,0,0,0
U00010,V00397,2026-08-30,119,0,0,0,0
U00010,V00265,2026-08-30,331,0,0,0,0
U00010,V00886,2026-08-30,129,0,0,0,0
U00010,V00347,2026-08-30,273,0,0,0,0
U00010,V00528,2026-08-30,528,0,0,0,0
U00010,V00369,2026-08-30,304,0,0,0,0
U00010,V00769,2026-08-30,338,0,0,0,0
U00010,V00318,2026-08-30,202,0,1,0,0
U00010,V00770,2026-08-31,518,0,0,0,0
U00010,V00228,2026-08-31,626,0,0,0,0
U00010,V00051,2026-09-01,169,1,0,0,0
U00010,V00292,2026-09-01,321,0,0,0,0
U00010,V00591,2026-09-02,208,0,0,0,0
U00010,V00661,2026-09-02,232,0,0,0,0
U00010,V00805,2026-09-02,314,0,0,0,0
U00010,V00177,2026-09-04,159,0,0,0,0
U00010,V00213,2026-09-04,576,0,0,0,0
U00010,V00855,2026-09-04,55,0,0,0,0
U00010,V00921,2026-09-04,59,0,0,0,0
U00010,V00723,2026-09-04,192,0,0,0,0
U00010,V00380,2026-09-04,188,0,0,0,0
U00010,V00758,2026-09-04,103,0,0,0,0
U00010,V00964,2026-09-06,47,0,0,0,0
U00010,V00864,2026-09-06,131,0,0,0,0
U00010,V00883,2026-09-06,48,1,0,0,0
U00010,V00206,2026-09-07,809,0,0,0,0
U00010,V00789,2026-09-07,385,0,0,0,0
U00010,V00556,2026-09-07,1404,0,0,0,0
U00010,V00266,2026-09-08,308,0,1,0,0
U00010,V00938,2026-09-08,167,0,0,0,0
U00010,V00847,2026-09-08,161,0,0,0,0
U00010,V00821,2026-09-08,71,0,0,0,0
U00010,V00741,2026-09-08,618,0,0,0,0
U00010,V00905,2026-09-08,662,0,0,0,0
U00010,V00861,2026-09-08,158,0,0,0,0
U00010,V00718,2026-09-08,309,1,0,0,0
U00010,V00543,2026-09-08,654,0,0,0,0
U00010,V00406,2026-09-10,141,0,0,0,0
U00010,V00737,2026-09-10,647,0,0,0,0
U00010,V00182,2026-09-10,664,0,0,0,0
U00010,V00323,2026-09-10,112,0,0,1,0
U00011,V00194,2026-07-13,563,0,0,0,0
U00011,V00861,2026-07-13,660,0,0,0,0
U00011,V00169,2026-07-13,316,0,0,0,0
U00011,V00281,2026-07-13,1404,0,0,0,0
U00011,V00063,2026-07-13,38,0,0,0,0
U00011,V00863,2026-07-14,933,0,1,0,0
U00011,V00740,2026-07-14,1264,1,0,0,0
U00011,V00606,2026-07-14,965,0,0,0,0
U00011,V00710,2026-07-14,189,0,1,1,0
U00011,V00678,2026-07-14,555,0,0,0,0
U00011,V00667,2026-07-14,129,1,0,0,0
U00011,V00812,2026-07-14,75,0,0,0,0
U00011,V00498,2026-07-18,1097,0,0,0,0
U00011,V00832,2026-07-18,227,0,0,0,0
U00011,V00642,2026-07-18,340,0,0,0,0
U00011,V00410,2026-07-22,438,0,0,0,0
U00011,V00603,2026-07-22,142,0,0,0,0
U00011,V00101,2026-07-22,25,0,0,0,0
U00011,V00781,2026-07-22,191,0,0,0,0
U00011,V00132,2026-07-22,367,0,0,0,0
U00011,V00772,2026-07-22,644,0,0,0,0
U00011,V00819,2026-07-23,118,0,0,0,0
U00011,V00541,2026-07-23,293,0,0,0,0
U00011,V00603,2026-07-23,300,0,0,0,0
U00011,V00078,2026-07-24,1742,0,0,0,0
U00011,V00640,2026-07-24,274,0,0,0,0
U00011,V00794,2026-07-24,1132,0,0,0,0
U00011,V00513,2026-07-24,176,0,0,0,0
U00011,V00659,2026-07-26,1305,0,0,1,0
U00011,V00732,2026-07-26,25,0,0,0,0
U00011,V00104,2026-07-28,978,0,0,0,0
U00011,V00932,2026-07-28,438,0,0,0,0
U00011,V00097,2026-07-28,659,0,0,0,0
U00011,V00743,2026-07-29,206,1,0,0,0
U00011,V00741,2026-07-29,431,0,0,0,0
U00011,V00382,2026-07-29,625,0,0,0,0
U00011,V00495,2026-07-29,365,0,0,0,0
U00011,V00027,2026-07-29,596,0,0,0,0
U00011,V00576,2026-07-29,555,0,0,0,0
U00011,V00048,2026-07-29,680,0,0,0,0
U00011,V00792,2026-07-29,115,0,0,0,0
U00011,V00643,2026-07-30,62,0,0,0,0
U00011,V00771,2026-07-30,244,0,0,0,0
U00011,V00290,2026-07-30,413,0,0,0,0
U00011,V00522,2026-07-30,82,0,0,0,0
U00011,V00980,2026-07-30,261,0,0,0,0
U00011,V00784,2026-07-30,230,0,0,0,0
U00011,V00901,2026-07-30,364,0,0,0,0
U00011,V00228,2026-07-31,819,0,0,0,0
U00011,V00579,2026-07-31,176,0,0,0,0
U00011,V00236,2026-07-31,157,0,0,0,0
U00011,V00445,2026-07-31,66,0,0,0,0
U00011,V00800,2026-07-31,1394,0,0,0,0
U00011,V00049,2026-08-01,1290,0,1,1,0
U00011,V00070,2026-08-01,302,0,0,0,0
U00011,V00901,2026-08-01,495,0,0,0,0
U00011,V00030,2026-08-01,891,1,0,0,0
U00011,V00379,2026-08-01,804,0,0,0,0
U00011,V00449,2026-08-01,499,0,0,0,0
U00011,V00698,2026-08-01,65,0,0,0,0
U00011,V00323,2026-08-02,160,0,1,0,0
U00011,V00121,2026-08-02,159,0,0,0,0
U00011,V00857,2026-08-02,1522,0,0,0,0
U00011,V00416,2026-08-02,97,0,0,0,0
U00011,V00281,2026-08-02,1535,1,0,0,0
U00011,V00488,2026-08-04,327,0,0,0,1
U00011,V00344,2026-08-04,39,0,0,0,0
U00011,V00364,2026-08-04,1046,1,0,0,0
U00011,V00548,2026-08-04,130,0,0,0,1
U00011,V00312,2026-08-04,405,0,0,0,0
U00011,V00694,2026-08-05,951,0,0,0,1
U00011,V00330,2026-08-05,285,0,0,0,1
U00011,V00852,2026-08-05,340,1,0,0,0
U00011,V00940,2026-08-05,1001,0,0,0,0
U00011,V00543,2026-08-06,955,0,0,0,0
U00011,V00757,2026-08-06,1045,0,0,0,0
U00011,V00153,2026-08-06,80,0,0,0,0
U00011,V00313,2026-08-06,222,0,0,1,0
U00011,V00642,2026-08-06,174,0,0,0,0
U00011,V00617,2026-08-06,1192,0,0,0,0
U00011,V00814,2026-08-07,457,1,0,0,0
U00011,V00712,2026-08-07,81,0,0,0,0
U00011,V00052,2026-08-08,516,0,0,0,0
U00011,V00201,2026-08-08,58,0,0,0,0
U00011,V00152,2026-08-08,244,0,0,0,0
U00011,V00350,2026-08-08,97,0,0,0,0
U00011,V00016,2026-08-08,696,0,0,0,0
U00011,V00358,2026-08-08,390,0,0,0,0
U00011,V00730,2026-08-08,499,0,0,0,0
U00011,V00833,2026-08-08,244,0,0,0,0
U00011,V00257,2026-08-08,174,0,0,0,0
U00011,V00624,2026-08-08,114,0,0,0,0
U00011,V00367,2026-08-09,56,0,0,0,0
U00011,V00139,2026-08-09,1326,0,0,0,0
U00011,V00917,2026-08-09,168,0,0,0,0
U00011,V00450,2026-08-11,727,1,0,0,0
U00011,V00329,2026-08-11,81,1,0,0,0
U00011,V00757,2026-08-11,570,0,1,0,0
U00011,V00922,2026-08-11,1225,0,0,0,0
U00011,V00263,2026-08-11,127,0,0,0,0
U00011,V00471,2026-08-11,53,0,0,0,0
U00011,V00125,2026-08-13,748,0,0,0,0
U00011,V00679,2026-08-13,472,0,0,0,0
U00011,V00261,2026-08-14,334,0,0,0,0
U00011,V00960,2026-08-14,867,0,0,0,1
U00011,V00097,2026-08-14,184,0,0,0,0
U00011,V00076,2026-08-14,629,0,0,0,0
U00011,V00743,2026-08-14,709,0,0,0,0
U00011,V00562,2026-08-14,58,0,0,0,0
U00011,V00341,2026-08-16,181,0,0,0,0
U00011,V00077,2026-08-16,60,0,0,0,0
U00011,V00111,2026-08-16,972,0,0,0,0
U00011,V00334,2026-08-16,108,0,0,0,0
U00011,V00599,2026-08-17,459,0,0,0,0
U00011,V00568,2026-08-17,500,0,0,0,0
U00011,V00538,2026-08-17,243,0,0,0,0
U00011,V00820,2026-08-17,56,0,0,1,0
U00011,V00967,2026-08-17,131,1,0,0,0
U00011,V00731,2026-08-17,1286,0,0,0,0
U00011,V00176,2026-08-17,464,0,0,0,0
U00011,V00796,2026-08-18,1109,0,0,0,0
U00011,V00417,2026-08-18,58,0,0,0,0
U00011,V00030,2026-08-18,187,0,0,0,0
U00011,V00037,2026-08-18,363,0,0,1,0
U00011,V00199,2026-08-18,186,0,0,0,0
